0	0
0	0.00E+00
1	-7.60E-06
2	-3.80E-06
3	-3.80E-06
4	-5.10E-06
5	-7.60E-06
6	-6.30E-06
7	-5.10E-06
8	-6.30E-06
9	-6.30E-06
10	-3.80E-06
11	-2.50E-06
12	-7.60E-06
13	-7.60E-06
14	-6.30E-06
15	-1.01E-05
16	-1.27E-05
17	-1.39E-05
18	-1.65E-05
19	-2.15E-05
20	-2.78E-05
21	-3.16E-05
22	-4.94E-05
23	-5.69E-05
24	-8.73E-05
25	-1.06E-04
26	-1.34E-04
27	-1.54E-04
28	-1.92E-04
29	-2.29E-04
30	-2.68E-04
31	-3.00E-04
32	-3.23E-04
33	-3.15E-04
34	-3.14E-04
35	-3.09E-04
36	-3.05E-04
37	-2.85E-04
38	-2.63E-04
39	-2.28E-04
40	-1.82E-04
41	-1.67E-04
42	-1.42E-04
43	-1.21E-04
44	-1.18E-04
45	-1.10E-04
46	-1.10E-04
47	-1.05E-04
48	-1.13E-04
49	-1.09E-04
50	-1.25E-04
51	-1.33E-04
52	-1.40E-04
53	-1.51E-04
54	-1.34E-04
55	-1.38E-04
56	-1.32E-04
57	-1.28E-04
58	-1.21E-04
59	-9.87E-05
60	-9.11E-05
61	-8.35E-05
62	-6.83E-05
63	-5.69E-05
64	-5.06E-05
65	-4.68E-05
66	-4.05E-05
67	-3.92E-05
68	-3.54E-05
69	-3.04E-05
70	-3.16E-05
71	-3.04E-05
72	-2.78E-05
73	-2.28E-05
74	-2.15E-05
75	-2.40E-05
76	-2.28E-05
77	-2.02E-05
78	-1.39E-05
79	-1.65E-05
80	-8.90E-06
81	-1.27E-05
82	-1.27E-05
