1.933779755e+02	1.974395663e-01
1.935834351e+02	1.936474741e-01
1.937889099e+02	1.987743974e-01
1.939943848e+02	1.898857057e-01
1.941998901e+02	1.933744401e-01
1.944053955e+02	1.875801086e-01
1.946109161e+02	1.938598305e-01
1.948164520e+02	1.916452348e-01
1.950220032e+02	1.882778555e-01
1.952275696e+02	1.993811280e-01
1.954331360e+02	1.953463256e-01
1.956387177e+02	1.859419197e-01
1.958443298e+02	1.921306252e-01
1.960499420e+02	1.871553957e-01
1.962555695e+02	1.957407147e-01
1.964611969e+02	1.919789463e-01
1.966668549e+02	1.930104047e-01
1.968725128e+02	1.971362084e-01
1.970782013e+02	1.927070320e-01
1.972838898e+02	1.919486076e-01
1.974895935e+02	1.890362799e-01
1.976953125e+02	1.938901693e-01
1.979010315e+02	1.886418909e-01
1.981067810e+02	1.881565005e-01
1.983125305e+02	1.932227612e-01
1.985182953e+02	1.881565005e-01
1.987240906e+02	2.011103332e-01
1.989298706e+02	1.870643795e-01
1.991356812e+02	1.934351176e-01
1.993415070e+02	1.929193884e-01
1.995473328e+02	1.937081516e-01
1.997531891e+02	1.906137913e-01
1.999590454e+02	1.948912740e-01
2.001649170e+02	1.860025972e-01
2.003708038e+02	1.904317737e-01
2.005766907e+02	1.937081516e-01
2.007826080e+02	1.923733205e-01
2.009885254e+02	1.895823330e-01
2.011944733e+02	1.870947182e-01
2.014004211e+02	1.910081655e-01
2.016063843e+02	1.863059551e-01
2.018123627e+02	1.870643795e-01
2.020183411e+02	1.970148534e-01
2.022243500e+02	1.852745116e-01
2.024303589e+02	1.922216415e-01
2.026363831e+02	1.891272813e-01
2.028424225e+02	1.980463117e-01
2.030484772e+02	1.938901693e-01
2.032545471e+02	1.968935132e-01
2.034606171e+02	1.968935132e-01
2.036667175e+02	1.870947182e-01
2.038728180e+02	1.883081943e-01
2.040789337e+02	1.896733493e-01
2.042850647e+02	1.946485788e-01
2.044912109e+02	1.941025257e-01
2.046973724e+02	1.858205795e-01
2.049035339e+02	1.897643656e-01
2.051097107e+02	1.976519376e-01
2.053159180e+02	1.942238659e-01
2.055221252e+02	1.910081655e-01
2.057283478e+02	1.878531426e-01
2.059345703e+02	1.886418909e-01
2.061408234e+02	1.885508895e-01
2.063470764e+02	1.879744828e-01
2.065533600e+02	1.854868680e-01
2.067596436e+02	1.902497411e-01
2.069659424e+02	1.918272674e-01
2.071722412e+02	1.885508895e-01
2.073785706e+02	1.777206361e-01
2.075848999e+02	1.862756312e-01
2.077912598e+02	1.887329072e-01
2.079976196e+02	1.946485788e-01
2.082039948e+02	1.877924651e-01
2.084103851e+02	1.906137913e-01
2.086167908e+02	1.883081943e-01
2.088231964e+02	1.906744689e-01
2.090296173e+02	1.816037595e-01
2.092360687e+02	1.863362938e-01
2.094425201e+02	1.866700053e-01
2.096489868e+02	1.776903123e-01
2.098554535e+02	1.930104047e-01
2.100619507e+02	1.910081655e-01
2.102684479e+02	1.901587397e-01
2.104749756e+02	1.765375137e-01
2.106815033e+02	1.928587109e-01
2.108880463e+02	1.847284436e-01
2.110946045e+02	1.884295344e-01
2.113011627e+02	1.710768789e-01
2.115077515e+02	1.723813713e-01
2.117143402e+02	1.871857345e-01
2.119209442e+02	1.839700341e-01
2.121275635e+02	1.810576916e-01
2.123341980e+02	1.861542761e-01
2.125408478e+02	1.881261766e-01
2.127475128e+02	1.840003580e-01
2.129541779e+02	1.859722584e-01
2.131608582e+02	1.789037734e-01
