1.934416962e+02	1.713600457e-01
1.936471863e+02	1.641643345e-01
1.938526917e+02	1.697677970e-01
1.940581970e+02	1.577953547e-01
1.942637329e+02	1.686960906e-01
1.944692688e+02	1.632763445e-01
1.946748199e+02	1.678387374e-01
1.948803864e+02	1.641949415e-01
1.950859833e+02	1.667364091e-01
1.952915802e+02	1.695228368e-01
1.954971771e+02	1.744220406e-01
1.957027893e+02	1.650829315e-01
1.959084320e+02	1.592651159e-01
1.961140747e+02	1.660321504e-01
1.963197479e+02	1.677774936e-01
1.965254059e+02	1.667364091e-01
1.967310944e+02	1.656953245e-01
1.969367828e+02	1.782189310e-01
1.971425018e+02	1.604899168e-01
1.973482361e+02	1.649298221e-01
1.975539703e+02	1.641030908e-01
1.977597198e+02	1.627864242e-01
1.979654694e+02	1.655728519e-01
1.981712646e+02	1.596325636e-01
1.983770447e+02	1.626639515e-01
1.985828400e+02	1.617453396e-01
1.987886810e+02	1.763204932e-01
1.989944916e+02	1.619902998e-01
1.992003326e+02	1.608573645e-01
1.994061890e+02	1.698290408e-01
1.996120605e+02	1.655116081e-01
1.998179474e+02	1.581015587e-01
2.000238342e+02	1.661240160e-01
2.002297516e+02	1.556213349e-01
2.004356689e+02	1.618065834e-01
2.006416016e+02	1.743301898e-01
2.008475494e+02	1.648073494e-01
2.010534973e+02	1.619596779e-01
2.012594910e+02	1.660321504e-01
2.014654694e+02	1.650523096e-01
2.016714630e+02	1.579790711e-01
2.018774872e+02	1.670119911e-01
2.020834961e+02	1.722786427e-01
2.022895508e+02	1.600306183e-01
2.024955902e+02	1.639806032e-01
2.027016602e+02	1.610410810e-01
2.029077301e+02	1.686960906e-01
2.031138153e+02	1.675937772e-01
2.033199310e+02	1.713906676e-01
2.035260315e+02	1.665526927e-01
2.037321777e+02	1.609492153e-01
2.039383087e+02	1.630313843e-01
2.041444702e+02	1.637968868e-01
2.043506317e+02	1.705945432e-01
2.045568237e+02	1.653585136e-01
2.047630157e+02	1.606430262e-01
2.049692230e+02	1.673794389e-01
2.051754303e+02	1.758611947e-01
2.053816833e+02	1.667057872e-01
2.055879211e+02	1.637356430e-01
2.057941895e+02	1.601837277e-01
2.060004425e+02	1.591732651e-01
2.062067413e+02	1.609492153e-01
2.064130402e+02	1.665526927e-01
2.066193542e+02	1.604286879e-01
2.068256836e+02	1.659709066e-01
2.070320129e+02	1.633375883e-01
2.072383575e+02	1.622352600e-01
2.074447174e+02	1.562031060e-01
2.076510925e+02	1.589283049e-01
2.078574829e+02	1.642255634e-01
2.080638885e+02	1.679918319e-01
2.082703094e+02	1.606124043e-01
2.084767303e+02	1.646848619e-01
2.086831818e+02	1.601837277e-01
2.088896332e+02	1.666751653e-01
2.090960846e+02	1.601837277e-01
2.093025818e+02	1.628476679e-01
2.095090637e+02	1.625414640e-01
2.097155762e+02	1.544271559e-01
2.099220886e+02	1.648073494e-01
2.101286163e+02	1.636131704e-01
2.103351593e+02	1.653585136e-01
2.105417328e+02	1.502321959e-01
2.107482910e+02	1.586527228e-01
2.109548798e+02	1.614391357e-01
2.111614838e+02	1.668282747e-01
2.113680725e+02	1.501097232e-01
2.115747070e+02	1.565399319e-01
2.117813416e+02	1.633069664e-01
2.119879761e+02	1.579790711e-01
2.121946411e+02	1.611023247e-01
2.124013214e+02	1.527736634e-01
2.126080017e+02	1.645623893e-01
2.128147125e+02	1.630007625e-01
2.130214233e+02	1.546414942e-01
2.132281342e+02	1.527124196e-01
2.134348755e+02	1.473539174e-01
2.136416321e+02	1.555907130e-01
2.138484039e+02	1.485787183e-01
2.140551758e+02	1.543965340e-01
2.142619629e+02	1.602755785e-01
2.144687653e+02	1.632763445e-01
2.146755829e+02	1.508446038e-01
2.148824005e+02	1.535697877e-01
2.150892487e+02	1.591120213e-01
2.152961121e+02	1.586527228e-01
2.155029755e+02	1.530798674e-01
2.157098541e+02	1.490073949e-01
2.159167480e+02	1.569686085e-01
2.161236572e+02	1.553457528e-01
2.163305817e+02	1.596325636e-01
2.165374908e+02	1.505690217e-01
2.167444458e+02	1.532329619e-01
2.169514008e+02	1.595713198e-01
2.171583710e+02	1.483643800e-01
2.173653717e+02	1.520694047e-01
2.175723419e+02	1.563562155e-01
2.177793579e+02	1.560806334e-01
2.179863892e+02	1.473539174e-01
2.181934204e+02	1.522531211e-01
2.184004669e+02	1.490073949e-01
2.186075134e+02	1.539066136e-01
2.188145905e+02	1.502628177e-01
2.190216827e+02	1.443837732e-01
2.192287903e+02	1.532942057e-01
2.194358978e+02	1.461903602e-01
2.196430206e+02	1.496198028e-01
2.198501587e+02	1.481194198e-01
2.200573120e+02	1.540290862e-01
2.202644653e+02	1.564480662e-01
2.204716492e+02	1.441694349e-01
2.206788330e+02	1.525899470e-01
2.208860474e+02	1.599387527e-01
2.210932465e+02	1.494666934e-01
2.213004761e+02	1.483337581e-01
2.215077209e+02	1.531104892e-01
2.217149658e+02	1.489767730e-01
2.219222412e+02	1.488543004e-01
2.221295166e+02	1.520081609e-01
2.223368073e+02	1.487318128e-01
2.225441132e+02	1.524368525e-01
2.227514191e+02	1.490073949e-01
2.229587555e+02	1.548558325e-01
2.231661072e+02	1.427915245e-01
2.233734589e+02	1.489767730e-01
2.235808258e+02	1.468946189e-01
2.237882080e+02	1.400050968e-01
2.239956055e+02	1.528042853e-01
2.242030182e+02	1.607961208e-01
2.244104309e+02	1.535391659e-01
2.246178741e+02	1.467721313e-01
2.248253021e+02	1.367287636e-01
2.250327606e+02	1.545190066e-01
2.252402344e+02	1.471089572e-01
2.254477081e+02	1.472008228e-01
2.256552124e+02	1.469864696e-01
2.258627167e+02	1.429140121e-01
2.260702515e+02	1.429140121e-01
2.262777863e+02	1.483950019e-01
2.264853363e+02	1.408318430e-01
2.266928864e+02	1.463128328e-01
2.269004669e+02	1.444756389e-01
2.271080475e+02	1.447205991e-01
2.273156586e+02	1.495891809e-01
2.275232697e+02	1.528349072e-01
2.277308960e+02	1.418729275e-01
2.279385223e+02	1.560193896e-01
2.281461639e+02	1.385659575e-01
2.283538208e+02	1.431895941e-01
2.285615082e+02	1.416585892e-01
2.287691956e+02	1.419954002e-01
2.289768982e+02	1.429752558e-01
2.291846008e+02	1.483031362e-01
2.293923340e+02	1.410461813e-01
2.296000671e+02	1.930696666e-01
2.298078308e+02	1.405256391e-01
2.300155945e+02	1.439244747e-01
2.302233734e+02	1.445062459e-01
2.304311523e+02	1.447512060e-01
2.306389618e+02	1.399438679e-01
2.308467712e+02	1.494054645e-01
2.310546112e+02	1.521612704e-01
2.312624512e+02	1.437101364e-01
2.314703064e+02	1.427302957e-01
2.316781616e+02	1.457616687e-01
2.318860474e+02	1.489461660e-01
2.320939484e+02	1.412299126e-01
2.323018494e+02	1.472620517e-01
2.325097656e+02	1.385047138e-01
2.327176971e+02	1.511814296e-01
2.329256439e+02	1.330237240e-01
2.331335907e+02	1.402806789e-01
2.333415680e+02	1.380454153e-01
2.335495453e+02	1.399132460e-01
2.337575378e+02	1.445368677e-01
2.339655457e+02	1.372799128e-01
2.341735687e+02	1.362694502e-01
2.343815918e+02	1.366675198e-01
2.345896454e+02	1.414442509e-01
2.347977142e+02	1.284001023e-01
2.350057831e+02	1.422709823e-01
2.352138672e+02	1.333605498e-01
2.354219513e+02	1.303904057e-01
2.356300659e+02	1.397907585e-01
2.358381805e+02	1.359938830e-01
2.360463257e+02	1.358101517e-01
2.362544708e+02	1.361163557e-01
2.364626312e+02	1.389334053e-01
2.366707916e+02	1.297167689e-01
2.368789825e+02	1.339117140e-01
2.370871735e+02	1.299617290e-01
2.372953796e+02	1.351058930e-01
2.375036163e+02	1.371574402e-01
2.377118378e+02	1.308190823e-01
2.379200897e+02	1.331768334e-01
2.381283569e+02	1.287675500e-01
2.383366394e+02	1.403419226e-01
2.385449219e+02	1.440163255e-01
2.387532196e+02	1.256136745e-01
2.389615326e+02	1.329318732e-01
2.391698608e+02	1.479663253e-01
2.393781891e+02	1.306353658e-01
2.395865479e+02	1.377086043e-01
2.397949066e+02	1.354733407e-01
2.400032806e+02	1.435876489e-01
2.402116699e+02	1.318295449e-01
2.404200592e+02	1.410155594e-01
2.406284943e+02	1.332993060e-01
2.408369141e+02	1.262260824e-01
2.410453491e+02	1.488543004e-01
2.412537994e+02	1.305128932e-01
2.414622650e+02	1.346465945e-01
2.416707458e+02	1.317989230e-01
2.418792267e+02	1.266853809e-01
2.420877228e+02	1.297167689e-01
2.422962341e+02	1.359938830e-01
2.425047607e+02	1.373717785e-01
2.427133179e+02	1.438326091e-01
2.429218750e+02	1.259811223e-01
2.431304321e+02	1.238070950e-01
2.433390045e+02	1.361469775e-01
2.435476074e+02	1.351977587e-01
2.437561951e+02	1.229191124e-01
2.439648132e+02	1.308497041e-01
2.441734619e+02	1.413830072e-01
2.443820953e+02	1.290737391e-01
2.445907440e+02	1.330849677e-01
2.447994080e+02	1.309415698e-01
2.450080872e+02	1.292268485e-01
2.452167816e+02	1.303904057e-01
2.454254761e+02	1.229191124e-01
2.456342010e+02	1.318601668e-01
2.458429413e+02	1.281857640e-01
2.460516815e+02	1.294411868e-01
2.462604370e+02	1.215718314e-01
2.464691925e+02	1.351671368e-01
2.466779785e+02	1.384741068e-01
2.468867645e+02	1.262567043e-01
2.470955811e+02	1.290737391e-01
2.473043976e+02	1.262567043e-01
2.475132294e+02	1.267160028e-01
2.477220764e+02	1.262873113e-01
2.479309235e+02	1.311252862e-01
2.481397858e+02	1.344016343e-01
2.483486786e+02	1.290125102e-01
2.485575714e+02	1.261035949e-01
2.487664795e+02	1.234702766e-01
2.489754028e+02	1.202245504e-01
2.491843262e+02	1.260117441e-01
2.493932648e+02	1.302373111e-01
2.496022339e+02	1.309415698e-01
